coordinate: [-0.41730696 -1.49718569 -0.13975244], label: 2, color: b, marker: _
coordinate: [1.39760426 2.58215481 0.57783828], label: 0, color: g, marker: _
coordinate: [ 2.45402543  1.75656279 -0.79789395], label: 0, color: g, marker: _
coordinate: [-3.24640160e+00 -9.27424523e-01 -1.17789979e-03], label: 2, color: b, marker: +
coordinate: [-0.51234872 -0.48366022 -0.42180213], label: 2, color: b, marker: +
coordinate: [ 4.12620894 -0.72492903 -1.70033553], label: 3, color: y, marker: _
coordinate: [-2.20632305 -0.60753987 -0.3330142 ], label: 2, color: b, marker: +
coordinate: [-1.74571772  0.09814953  0.06107662], label: 2, color: b, marker: +
coordinate: [-1.00799312  0.44092987 -0.69579367], label: 2, color: b, marker: +
coordinate: [0.89398766 0.7483954  0.87070264], label: 0, color: g, marker: _
coordinate: [-1.38280373 -0.52363798 -0.31265435], label: 2, color: b, marker: +
coordinate: [-4.38454491  0.15616727  0.65339304], label: 2, color: b, marker: +
coordinate: [ 3.24376021 -1.75565408  0.9811661 ], label: 3, color: y, marker: _
coordinate: [ 3.56407643 -0.38836366 -0.68547308], label: 3, color: y, marker: _
coordinate: [-2.90474144 -1.19126824 -0.50023915], label: 2, color: b, marker: +
coordinate: [10.10657788  0.20626166 -0.78717561], label: 1, color: r, marker: _
coordinate: [ 2.19875002  1.77896043 -0.68358884], label: 0, color: g, marker: _
coordinate: [-3.09887544 -0.18512502  0.73040221], label: 2, color: b, marker: +
coordinate: [-2.18378662 -0.73173355 -0.22487817], label: 2, color: b, marker: +
coordinate: [-1.43369503 -0.73664947  1.50578686], label: 2, color: b, marker: +
coordinate: [-1.37250604 -0.54002442 -0.2993432 ], label: 2, color: b, marker: +
coordinate: [-0.52865622  0.88150535 -0.41738196], label: 0, color: g, marker: +
coordinate: [-2.98708906 -1.12715679 -0.23570095], label: 2, color: b, marker: +
coordinate: [-2.75014407 -0.54255921  0.03991712], label: 2, color: b, marker: +
coordinate: [-4.36563532 -0.52342769  0.47380896], label: 2, color: b, marker: +
coordinate: [-3.24081195 -0.1708144   0.38616773], label: 2, color: b, marker: +
coordinate: [-1.19434552 -0.97734282  0.17944624], label: 2, color: b, marker: +
coordinate: [3.26013149 2.80179326 0.69639648], label: 0, color: g, marker: _
coordinate: [ 0.20344933  1.10940698 -0.59629439], label: 0, color: g, marker: +
coordinate: [-2.96871889 -1.15026502 -0.19296741], label: 2, color: b, marker: +
coordinate: [ 0.33909144 -0.65200742 -1.49875611], label: 0, color: g, marker: _
coordinate: [-0.19315828 -3.0210702   2.58237577], label: 2, color: b, marker: _
coordinate: [-1.02424349  3.2661167   0.56577918], label: 0, color: g, marker: +
coordinate: [ 0.90431879 -2.17204338 -0.86157435], label: 0, color: g, marker: +
coordinate: [0.02776047 1.68832069 0.46100952], label: 0, color: g, marker: _
coordinate: [16.50279409 -5.95039084  6.95277625], label: 1, color: r, marker: _
coordinate: [-2.95891963 -0.49825681  1.31322294], label: 2, color: b, marker: +
coordinate: [ 4.93679883 -1.26522985  0.19444643], label: 3, color: y, marker: _
coordinate: [ 4.71414988  3.08969065 -0.4310658 ], label: 3, color: y, marker: _
coordinate: [-0.82752127  0.61547612 -0.71208688], label: 0, color: g, marker: +
coordinate: [-2.66875097  2.8993744   1.15181231], label: 2, color: b, marker: +
coordinate: [-1.80780121 -1.18721284 -0.5428955 ], label: 2, color: b, marker: +
coordinate: [-1.96547515 -0.1946754   0.42080339], label: 2, color: b, marker: +
coordinate: [-1.58620451  0.70620743  0.17879509], label: 2, color: b, marker: +
coordinate: [-2.44048298 -0.69550447  0.29424094], label: 2, color: b, marker: +
coordinate: [-0.38873831  0.59409756 -0.69670361], label: 0, color: g, marker: _
coordinate: [-3.11395237 -0.4435336   0.27293204], label: 2, color: b, marker: +
coordinate: [ 8.53575932 -2.43123082  0.03278892], label: 1, color: r, marker: _
coordinate: [ 2.97344493 -1.67573111 -0.35957232], label: 3, color: y, marker: _
coordinate: [ 0.5625826   2.13269939 -0.07444241], label: 0, color: g, marker: _
coordinate: [ 0.58239939  0.89994847 -1.13204705], label: 0, color: g, marker: +
coordinate: [ 0.97283576  1.60429481 -0.82865501], label: 0, color: g, marker: _
coordinate: [-2.26166315 -0.34680389 -0.12534166], label: 2, color: b, marker: +
coordinate: [0.65408383 3.51469927 3.58967562], label: 0, color: g, marker: +
coordinate: [-1.96969684 -0.69126287 -0.50299777], label: 2, color: b, marker: +
coordinate: [-2.27003851  0.54247605 -0.26189888], label: 2, color: b, marker: +
coordinate: [ 0.04556657 -0.42702708 -0.32898603], label: 0, color: g, marker: +
coordinate: [-2.56081558  0.05490876 -0.04433752], label: 2, color: b, marker: +
coordinate: [-2.8965591  -0.03432994  0.85159214], label: 2, color: b, marker: +
coordinate: [ 2.34537185 -0.23603667 -1.01207755], label: 3, color: y, marker: _
coordinate: [ 4.61639997  0.07476442 -0.60554155], label: 3, color: y, marker: _
coordinate: [-2.49544688 -0.63236251  0.31613539], label: 2, color: b, marker: +
coordinate: [ 7.88834421  3.22389995 -0.01877674], label: 1, color: r, marker: _
coordinate: [ 1.95795154  2.88768341 -0.07383988], label: 0, color: g, marker: _
coordinate: [-4.11835581 -0.77244314  0.34192742], label: 2, color: b, marker: +
coordinate: [-0.81723038  0.35269334 -0.32366901], label: 2, color: b, marker: +
coordinate: [4.50668731 0.47992839 1.24418197], label: 3, color: y, marker: _
coordinate: [ 3.38456119 -1.32211901  0.54336381], label: 3, color: y, marker: _
coordinate: [-1.76201739  0.8069666  -0.16463645], label: 2, color: b, marker: +
coordinate: [-1.42050638 -1.25737392 -1.1187054 ], label: 2, color: b, marker: +
coordinate: [ 4.75256423 -0.98583234  3.20572585], label: 3, color: y, marker: _
coordinate: [2.80939513 2.78520555 0.13230996], label: 0, color: g, marker: _
coordinate: [ 3.43432329  5.1696715  -0.31670514], label: 0, color: g, marker: _
coordinate: [-3.53474583 -1.14817194  0.41788307], label: 2, color: b, marker: +
coordinate: [ 7.41401671 -4.33910213  1.17044437], label: 1, color: r, marker: _
coordinate: [ 4.74213169  0.98474219 -0.84048792], label: 3, color: y, marker: _
coordinate: [ 1.35267694  1.17693264 -0.01061251], label: 0, color: g, marker: _
coordinate: [-0.61637844  1.38556072 -0.40903546], label: 0, color: g, marker: +
coordinate: [-2.02758543  0.14550668 -0.14373633], label: 2, color: b, marker: +
coordinate: [-2.76033444  0.61543572  0.44853207], label: 2, color: b, marker: +
coordinate: [ 1.68921119 -1.04540171  0.47513306], label: 0, color: g, marker: _
coordinate: [2.42291341 1.59991019 0.06965997], label: 0, color: g, marker: _
coordinate: [10.22882387 -1.10931098  3.01026829], label: 1, color: r, marker: _
coordinate: [-0.96107039  0.27601641  0.35278225], label: 2, color: b, marker: +
coordinate: [ 5.87599731 -0.77865675  1.26081463], label: 3, color: y, marker: _
coordinate: [ 5.15402546 -1.73797052  0.40465868], label: 3, color: y, marker: _
coordinate: [ 3.21051909 -0.75402545 -0.95995028], label: 3, color: y, marker: _
coordinate: [ 7.67159082 -0.96759013  0.27627259], label: 1, color: r, marker: _
coordinate: [-2.39155943 -0.96544457 -0.46883576], label: 2, color: b, marker: +
coordinate: [ 4.33946474 -1.05900703 -1.23628003], label: 3, color: y, marker: _
coordinate: [-5.02109301 -0.10289725  1.10541798], label: 2, color: b, marker: +
coordinate: [-0.05070168 -0.10871283  0.26137668], label: 0, color: g, marker: _
coordinate: [1.07133502 1.87340045 0.21994379], label: 0, color: g, marker: _
coordinate: [3.30853062 2.08625544 0.36454637], label: 0, color: g, marker: _
coordinate: [ 1.90597822 -0.99264605  0.64905907], label: 0, color: g, marker: _
coordinate: [-2.13554489  0.21180687  0.01774726], label: 2, color: b, marker: +
coordinate: [ 3.25090245 -0.67731484  0.75267851], label: 3, color: y, marker: _
coordinate: [-3.44196886 -0.00899348  0.71683514], label: 2, color: b, marker: +
coordinate: [-2.09157347  0.6034553   0.10218863], label: 2, color: b, marker: +
coordinate: [-1.63300373 -0.53342649 -0.94700853], label: 2, color: b, marker: +
coordinate: [-3.72918382  0.50169381  0.30309852], label: 2, color: b, marker: +
coordinate: [-0.76069724 -0.32915659 -0.85293289], label: 2, color: b, marker: +
coordinate: [ 1.52154114 -0.21967337  0.43473532], label: 0, color: g, marker: _
coordinate: [-2.00533515  0.2770885  -0.62033401], label: 2, color: b, marker: +
coordinate: [-3.40853224 -1.03978072  0.87591829], label: 2, color: b, marker: +
coordinate: [-1.79939376  1.44745987  1.38753254], label: 2, color: b, marker: +
coordinate: [ 2.97470435 -1.39772317  0.26521102], label: 3, color: y, marker: _
coordinate: [-4.07640859 -1.06778117  0.88917475], label: 2, color: b, marker: +
coordinate: [ 4.26794173  1.8210866  -0.15555416], label: 3, color: y, marker: _
coordinate: [ 0.0718937   0.67918711 -0.92414249], label: 0, color: g, marker: +
coordinate: [-1.71626524 -1.11076238 -0.60585148], label: 2, color: b, marker: +
